ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
662;712.382;475;458;66;487;54;46.3;149;0.65;0.53;2.53;2.13;1.51;0.84;0.99;0.09;0.07;12.15;1.18;jja;199.5;3.57;son;312;0.418;0;0.478;0;0.009;0.043;2.86;2.37;0.68;0.26;0.81;0.59;1.38;1.24;0.4;0.678;0.14;0.75;0.155;0.095;0.049;0.021;sm;0;0.043;0;0;0;0;0.144;0.366;0.284;0.161;0;0.001;0;-11.8;0.165;656
666;1079.905;464;458;51;312;71;60.6;163;0.612;0.42;2.45;2.21;1.58;0.9;1;0.15;0.06;13.4;1.17;jja;203.6;3.53;son;312;0.427;0;0.47;0;0.001;0.048;3;2.54;0.69;0.28;0.84;0.58;1.23;0.96;0.43;0.512;0.11;0.572;0.262;0.165;0.085;0.012;sc;0;0;0;0;0;0;0.886;0.097;0.009;0.008;0;0;0;-11.9;0.075;0
672;233.69;697;655;205;1041;134;22.7;275;0.76;0.69;3.11;2.05;1.72;0.66;0.74;0.18;0.11;10.7;1.16;jja;185.3;3.26;son;312;0.266;0;0.665;0;0;0.041;3.77;3.29;0.74;0.28;0.88;0.62;1.05;1.17;0.47;0.464;0.15;0.482;0.329;0.189;0.147;0.011;mt;0;0.959;0.038;0;0.003;0;0;0;0;0;0;0;0;-14.1;0.01;0
674;404.811;418;420;47;216;53;55.2;48;0.411;0.47;2.32;2.28;1.57;0.98;1.14;0.21;0.05;13.25;1.12;jja;210.45;3.53;son;211;0.754;0;0.193;0;0;0.049;2.68;2.36;0.69;0.25;0.83;0.61;15.88;1.3;0.47;0.509;0.17;0.464;0.307;0.23;0.092;0.005;sm;0;0;0;0;0;0;0.034;0.755;0;0.211;0;0;0;-11.6;0.205;0
675;90.894;1417;1298;377;1693;352;17.1;42;0.63;0.66;4.87;2.28;1.19;0.47;0.64;0.46;0.28;10.05;1.16;jja;164.1;2.84;djf;312;0.097;0.175;0.529;0;0;0.048;2.87;2.68;0.66;0.11;0.78;0.77;0.57;0.48;0.48;0.154;0.07;0.388;0.388;0.224;0.149;0.017;sc;0;0;0;0;0;0;0.956;0;0;0.044;0;0;0;-11.7;0.07;0
682;163.153;1328;1284;388;2228;362;17.4;81;0.828;0.6;4.71;2.32;1.28;0.49;0.65;0.44;0.29;9.15;1.18;jja;163.1;2.88;djf;312;0.022;0.135;0.667;0;0.011;0.016;3.3;3.03;0.68;0.16;0.78;0.69;0.6;0.52;0.47;0.134;0.07;0.397;0.392;0.211;0.149;0.017;sc;0;0;0;0;0;0;0.861;0;0;0.139;0;0;0;-11.5;0.089;683
683;57.069;1026;1007;236;1255;215;12.6;289;0.677;0.82;4.69;2.37;1.31;0.51;0.64;0.43;0.27;9.35;1.18;jja;165.55;2.86;djf;312;0.096;0.002;0.682;0;0;0.113;3.6;3.32;0.75;0.21;0.85;0.7;0.98;0.94;0.48;0.191;0.13;0.395;0.373;0.232;0.112;0.01;sc;0;0;0;0;0;0;0.801;0;0;0.199;0;0;0;-11.5;0.099;684
684;250.284;916;780;318;1439;218;29.2;53;0.612;0.71;4.5;2.39;1.56;0.53;0.67;0.41;0.19;9.4;1.21;jja;169.55;2.87;djf;312;0.19;0.005;0.565;0;0;0.042;4.15;3.84;0.77;0.23;0.89;0.71;5.75;0.95;0.57;0.082;0.17;0.42;0.345;0.235;0.108;0.092;sc;0;0;0;0;0;0;0.502;0.156;0;0.342;0;0;0;-11.7;0.14;0
687;95.361;1552;1419;478;2178;405;14;50;0.785;0.54;4.81;2.21;1.23;0.46;0.6;0.45;0.28;9.55;1.16;jja;163.55;2.86;djf;312;0.004;0.249;0.503;0.004;0;0;2.81;2.66;0.6;0.1;0.68;0.69;0.59;0.46;0.48;0.123;0.07;0.392;0.383;0.225;0.168;0.016;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;683
688;390.174;609;603;63;407;52;34.2;343;0.651;0.53;3.26;2.39;1.79;0.73;0.83;0.33;0.07;12.25;1.2;jja;189.8;3.18;djf;231;0.488;0;0.299;0;0.127;0.067;3.44;3.02;0.7;0.23;0.87;0.64;15.58;1.3;0.51;0.298;0.19;0.465;0.295;0.24;0.086;0.041;su;0;0;0;0;0;0;0;0.053;0;0.828;0;0;0.119;-11.8;0.225;689
689;256.361;609;596;54;249;51;36.8;36;0.491;0.52;3.08;2.37;1.75;0.77;0.87;0.31;0.07;12;1.19;jja;192.85;3.2;djf;231;0.518;0;0.351;0;0.017;0.082;3.58;3.17;0.74;0.28;0.93;0.65;17.24;1.3;0.49;0.378;0.18;0.416;0.327;0.258;0.058;0.015;su;0;0;0;0;0;0;0;0.014;0;0.965;0;0;0.02;-11.7;0.229;0
692;111.985;1298;1277;295;1368;363;16.4;59;0.728;0.83;4.54;2.35;1.48;0.52;0.64;0.41;0.25;10;1.22;jja;167.1;2.9;djf;312;0.031;0.063;0.699;0;0;0.008;3.79;3.53;0.7;0.17;0.79;0.7;0.54;0.64;0.48;0.042;0.09;0.387;0.383;0.23;0.146;0.014;sc;0;0;0;0;0;0;0.796;0;0;0.204;0;0;0;-11.4;0.105;693
693;183.111;986;895;240;1264;175;25.5;29;0.598;0.74;4.25;2.37;1.67;0.56;0.67;0.39;0.17;10.6;1.2;jja;172.7;2.93;djf;312;0.27;0.002;0.649;0;0;0.022;4.5;4.11;0.78;0.27;0.92;0.69;2.25;1.07;0.48;0.08;0.15;0.415;0.353;0.232;0.095;0.011;sm;0;0;0;0;0;0;0.203;0.474;0;0.323;0;0;0;-11.8;0.179;694
694;201.648;650;645;67;439;59;20.2;336;0.794;0.48;3.87;2.39;1.79;0.62;0.75;0.37;0.1;10.8;1.18;jja;178.35;3.02;djf;231;0.637;0;0.249;0;0.01;0.08;3.84;3.39;0.77;0.26;1.03;0.78;13.94;1.28;0.52;0.174;0.19;0.42;0.325;0.255;0.073;0.034;su;0;0;0;0;0;0;0;0.195;0;0.805;0;0;0;-11.3;0.237;688
695;114.55;723;700;78;567;69;14.5;25;0.835;0.57;4.13;2.39;1.78;0.58;0.71;0.39;0.13;10.65;1.18;jja;176.55;2.95;djf;231;0.402;0;0.397;0;0.071;0.031;4.11;3.73;0.78;0.24;0.91;0.72;7.79;1.28;0.5;0.169;0.18;0.396;0.336;0.268;0.068;0.015;su;0;0;0;0;0;0;0;0.33;0;0.607;0;0;0.063;-12.2;0.213;694
697;321.498;636;636;40;184;51;33.2;11;0.609;0.35;3.46;2.41;1.77;0.7;0.8;0.36;0.07;11.45;1.18;jja;185.4;3.11;djf;231;0.337;0;0.356;0;0.184;0.079;3.09;2.71;0.68;0.23;0.8;0.58;15.27;1.3;0.53;0.397;0.2;0.424;0.32;0.256;0.063;0.05;su;0;0;0;0;0;0;0;0.043;0;0.788;0;0;0.169;-12;0.223;0
698;390.399;504;504;22;149;49;40.1;60;0.557;0.37;2.76;2.31;1.6;0.84;0.96;0.28;0.05;11.9;1.17;jja;199.95;3.35;djf;211;0.762;0;0.177;0;0;0.051;2.77;2.43;0.7;0.26;0.83;0.6;18.82;1.3;0.47;0.419;0.16;0.47;0.3;0.23;0.097;0.005;sm;0;0;0;0;0;0;0;0.907;0;0.093;0;0;0;-12.2;0.196;0
699;133.719;479;479;29;151;44;24.2;355;0.54;0.39;2.82;2.38;1.62;0.84;0.98;0.3;0.05;12.55;1.17;jja;197.6;3.31;son;211;0.83;0;0.122;0;0;0.042;2.76;2.46;0.71;0.25;0.85;0.63;27.3;1.3;0.46;0.381;0.16;0.492;0.296;0.212;0.121;0.005;su;0;0;0;0;0;0;0;0.403;0;0.597;0;0;0;-11.7;0.217;0
700;99.324;468;472;23;121;54;12.7;61;0.884;0.42;2.91;2.29;1.57;0.79;1.01;0.35;0.05;12.7;1.15;jja;197.7;3.32;djf;211;0.761;0;0.218;0;0;0.021;2.59;2.23;0.69;0.25;0.85;0.63;15.6;1.3;0.47;0.594;0.16;0.486;0.288;0.226;0.1;0.005;sm;0;0;0;0;0;0;0;0.833;0;0.167;0;0;0;-11.7;0.205;0
703;314.945;483;484;18;116;56;30.9;51;0.647;0.45;2.87;2.33;1.61;0.81;0.97;0.32;0.05;12.35;1.13;NA;195.35;3.3;djf;211;0.845;0;0.122;0;0;0.03;2.44;2.16;0.69;0.23;0.82;0.62;17.06;1.3;0.47;0.36;0.16;0.454;0.333;0.213;0.139;0.006;sm;0;0;0;0;0;0;0;0.95;0;0.05;0;0;0;-12.2;0.194;700
704;141.671;485;485;16;101;55;25.3;66;0.532;0.37;2.85;2.32;1.59;0.81;0.99;0.33;0.05;12.5;1.14;jja;197;3.31;djf;211;0.831;0;0.14;0;0;0.028;2.49;2.2;0.69;0.24;0.82;0.61;15.51;1.3;0.47;0.373;0.16;0.465;0.31;0.225;0.116;0.005;sm;0;0;0;0;0;0;0;0.899;0;0.101;0;0;0;-11.9;0.199;700
706;213.173;460;440;90;685;102;24.1;150;0.682;0.47;2.68;2.17;1.59;0.81;0.84;0.1;0.08;13.35;1.17;jja;203.05;3.49;son;231;0.511;0;0.441;0;0;0.041;3.52;3.27;0.75;0.21;0.9;0.74;2.68;1.24;0.43;0.824;0.14;0.667;0.187;0.146;0.084;0.005;pa;0;0.451;0.475;0;0.041;0;0;0.003;0;0.03;0;0;0;-14;0.017;0
709;378.699;737;728;210;1022;109;30.1;193;0.728;0.56;3.01;2.09;1.56;0.69;0.66;0.19;0.14;12;1.2;jja;188.05;3.23;son;231;0.416;0;0.504;0;0;0.026;3.97;3.71;0.75;0.16;0.91;0.82;1.1;1.17;0.46;0.561;0.15;0.589;0.249;0.162;0.112;0.016;mt;0;0.647;0.339;0;0.014;0;0;0;0;0;0;0;0;-14.1;0.01;0
718;96.458;1134;1124;209;1101;321;13;38;0.855;0.99;5.12;2.37;1.47;0.46;0.65;0.41;0.25;7.95;1.16;jja;158.85;2.76;djf;311;0.029;0.017;0.851;0;0;0.005;4.31;4.02;0.76;0.19;0.85;0.72;0.64;0.64;0.48;0.077;0.09;0.38;0.397;0.223;0.138;0.015;sc;0;0;0;0;0;0;0.945;0;0;0.055;0;0;0;-11.7;0.072;0
719;245.878;524;514;39;218;55;23.7;85;0.747;0.39;3.18;2.36;1.71;0.74;0.81;0.33;0.07;11.85;1.17;jja;190.6;3.17;djf;231;0.705;0;0.248;0;0;0.036;3.8;3.3;0.77;0.32;0.98;0.66;17.5;1.3;0.54;0.234;0.2;0.418;0.309;0.273;0.063;0.05;su;0;0;0;0;0;0;0;0.075;0.048;0.877;0;0;0;-11.9;0.218;0
720;532.122;487;473;55;273;58;46.5;76;0.56;0.5;2.86;2.33;1.69;0.81;0.93;0.29;0.05;12.6;1.19;jja;196.4;3.31;djf;211;0.806;0;0.159;0;0;0.03;2.87;2.51;0.72;0.26;0.88;0.64;12.61;1.3;0.5;0.348;0.18;0.469;0.301;0.229;0.096;0.032;su;0;0;0;0;0;0;0;0.423;0;0.577;0;0;0;-11.6;0.22;0
721;469.908;657;545;230;1250;110;33.1;31;0.738;0.61;4.16;2.36;1.92;0.57;0.7;0.35;0.11;9.9;1.19;jja;170.8;2.89;djf;231;0.375;0;0.32;0;0.168;0.051;3.21;2.93;0.66;0.14;0.8;0.66;10.33;1.09;0.51;0.099;0.16;0.426;0.336;0.238;0.094;0.033;su;0;0;0;0;0;0;0.253;0.064;0.007;0.515;0;0;0.16;-11.5;0.189;0
723;142.97;909;892;268;1247;278;16.5;29;0.819;0.82;5.01;2.35;1.71;0.47;0.66;0.37;0.19;8.8;1.2;jja;159.7;2.77;djf;313;0.14;0.002;0.696;0;0;0.043;4.56;4.31;0.79;0.19;0.9;0.77;1.16;0.68;0.47;0.046;0.09;0.408;0.376;0.216;0.142;0.014;sc;0;0;0;0;0;0;0.778;0.081;0;0.141;0;0;0;-11.5;0.102;721
724;1.316;641;615;47;137;76;1.4;49;0.933;0.87;4.68;2.35;1.84;0.5;0.64;0.36;0.15;8.55;1.17;jja;162.15;2.8;djf;231;0.458;0;0.239;0;0;0.303;1.71;1.61;0.73;0.14;0.88;0.81;2;1.3;0.46;0.078;0.16;0.536;0.251;0.213;0.105;0.005;su;0;0;0;0;0;0;0;0.2;0;0.8;0;0;0;-11.1;0.25;0
725;181.516;1018;993;251;1340;304;20;3;0.76;0.74;5.23;2.29;1.59;0.44;0.63;0.37;0.19;8.75;1.19;jja;156.25;2.74;djf;313;0.094;0.004;0.758;0;0.006;0.026;4.24;3.95;0.76;0.2;0.86;0.73;0.8;0.71;0.48;0.04;0.1;0.384;0.395;0.221;0.13;0.014;sc;0;0;0;0;0;0;0.868;0.036;0;0.096;0;0;0;-11.7;0.084;724
726;89.507;832;754;192;1172;175;15.7;297;0.68;0.6;4.93;2.29;1.77;0.46;0.61;0.36;0.16;8.3;1.18;jja;160.1;2.78;djf;231;0.335;0;0.587;0;0;0.023;4.33;4.01;0.79;0.21;0.93;0.79;2.04;1.13;0.51;0.077;0.17;0.407;0.356;0.237;0.084;0.03;su;0;0;0;0;0;0;0.284;0.271;0;0.444;0;0;0.001;-11.8;0.171;724
740;16.807;1009;1018;66;338;176;8.2;78;0.566;0.41;3.96;2.06;1.76;0.52;0.51;0.14;0.1;9.6;1.14;son;176.15;3.25;djf;312;0.331;0;0.669;0;0;0;4.04;3.6;0.75;0.23;0.86;0.68;1;1.24;0.47;0.041;0.16;0.428;0.351;0.22;0.103;0.008;mt;0;0.851;0.149;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;611
741;96.452;687;688;34;200;58;15.2;4;0.729;0.5;3.87;2.29;1.75;0.59;0.64;0.23;0.1;11.65;1.19;jja;185.8;3.19;djf;231;0.653;0;0.25;0;0;0.063;3.98;3.6;0.78;0.23;1.07;0.86;15.34;1.3;0.48;0.135;0.17;0.429;0.325;0.246;0.087;0.005;su;0;0;0;0;0;0;0;0.174;0;0.826;0;0;0;-11.2;0.243;611
742;7.844;507;517;27;116;62;4.4;99;0.713;0.23;2.57;2.27;1.63;0.88;1.01;0.2;0.05;11.5;1.16;jja;198.05;3.44;djf;211;0.653;0;0.249;0;0;0.095;3.01;2.68;0.69;0.26;0.82;0.6;1.07;0.93;0.5;0.23;0.12;0.341;0.327;0.332;0.104;0.012;sc;0;0;0;0;0;0;0.82;0.064;0;0.116;0;0;0;-11.9;0.087;630
743;61.281;755;758;35;196;87;12.9;179;0.686;0.3;2.95;2.15;1.72;0.73;0.84;0.26;0.09;11.25;1.14;jja;188.25;3.26;djf;231;0.563;0;0.349;0;0;0.088;3.57;3.34;0.73;0.21;0.92;0.75;1.18;0.8;0.48;0.181;0.11;0.381;0.358;0.261;0.118;0.014;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;757
746;88.334;644;646;41;255;60;21.3;6;0.497;0.42;3.13;2.28;1.82;0.73;0.82;0.28;0.07;12.3;1.18;jja;194;3.27;djf;231;0.729;0;0.235;0;0;0.036;3.36;2.92;0.74;0.26;0.98;0.73;9.55;1.3;0.46;0.195;0.16;0.536;0.263;0.201;0.1;0.005;su;0;0;0;0;0;0;0;0.16;0;0.84;0;0;0;-12;0.22;768
748;82.129;777;756;76;337;112;15.1;119;0.676;0.33;2.95;2.16;1.72;0.73;0.86;0.19;0.08;11.4;1.12;jja;191.55;3.36;djf;312;0.434;0;0.457;0;0;0.083;3.59;3.16;0.73;0.28;0.91;0.64;1.01;0.81;0.49;0.192;0.11;0.348;0.359;0.292;0.109;0.013;sm;0;0;0;0;0;0;0.427;0.573;0;0;0;0;0;-12.2;0.135;611
750;93.129;787;789;38;239;93;12.4;179;0.879;0.33;2.83;2.15;1.73;0.76;0.81;0.21;0.08;11.55;1.14;jja;190.85;3.3;djf;231;0.614;0;0.329;0;0;0.046;3.8;3.56;0.74;0.21;0.91;0.75;1.14;1.01;0.49;0.167;0.13;0.388;0.321;0.291;0.101;0.011;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;743
753;152.566;686;675;35;161;55;14.3;104;0.972;0.51;3.44;2.29;1.79;0.67;0.7;0.26;0.08;12.2;1.19;jja;192.25;3.24;djf;231;0.674;0;0.207;0;0.006;0.029;3.81;3.42;0.77;0.24;1.04;0.81;15.92;1.3;0.52;0.13;0.19;0.461;0.299;0.24;0.079;0.043;su;0;0;0;0;0;0;0;0.117;0;0.883;0;0;0;-11.7;0.226;741
754;24.153;631;648;57;236;93;6.5;129;0.847;0.24;2.74;2.2;1.69;0.8;0.85;0.16;0.07;10.8;1.13;jja;194.7;3.45;djf;312;0.14;0;0.757;0;0;0.095;4.32;3.87;0.75;0.33;0.87;0.57;1.02;0.91;0.48;0.227;0.12;0.377;0.354;0.269;0.104;0.012;sc;0;0;0;0;0;0;0.679;0;0;0.321;0;0;0;-12;0.112;795
756;106.507;634;636;43;221;61;13;114;0.898;0.31;2.78;2.21;1.6;0.79;0.87;0.21;0.06;11.5;1.12;jja;193.3;3.42;djf;211;0.616;0;0.338;0;0;0.043;3.76;3.48;0.74;0.24;0.92;0.7;1.35;0.92;0.49;0.227;0.12;0.339;0.339;0.322;0.101;0.012;sc;0;0;0;0;0;0;0.908;0.026;0;0.066;0;0;0;-11.8;0.074;758
757;288.415;760;762;72;377;87;29.6;152;0.647;0.39;3.08;2.16;1.86;0.7;0.84;0.3;0.08;10.9;1.13;jja;186.95;3.24;djf;312;0.425;0;0.517;0;0;0.046;3.94;3.63;0.74;0.25;0.9;0.68;1.2;0.99;0.49;0.172;0.13;0.386;0.322;0.292;0.103;0.011;sc;0;0;0;0;0;0;0.937;0.043;0;0.02;0;0;0;-11.8;0.069;611
758;207.598;580;574;52;252;56;23.4;106;0.695;0.44;2.67;2.23;1.61;0.84;0.93;0.2;0.06;11.6;1.13;jja;196.65;3.43;djf;211;0.599;0;0.352;0;0;0.043;3.66;3.34;0.73;0.26;0.88;0.65;1.8;0.89;0.49;0.269;0.12;0.353;0.366;0.281;0.098;0.012;sc;0;0;0;0;0;0;0.7;0.114;0;0.186;0;0;0;-11.9;0.104;742
762;72.475;554;553;29;146;49;18.8;346;0.51;0.28;2.81;2.28;1.85;0.81;0.97;0.29;0.06;11.75;1.15;jja;196.25;3.33;djf;211;0.602;0;0.224;0;0;0.17;2.79;2.35;0.69;0.28;0.84;0.58;19.18;1.3;0.45;0.42;0.17;0.52;0.283;0.197;0.078;0.005;su;0;0;0;0;0;0;0;0.448;0;0.552;0;0;0;-11.2;0.24;611
764;203.18;673;661;47;258;55;19.7;81;0.817;0.4;2.92;2.18;1.88;0.75;0.91;0.27;0.06;11.75;1.15;jja;194.5;3.31;djf;211;0.6;0;0.35;0;0.003;0.041;3.44;3.05;0.74;0.26;0.92;0.68;12.13;1.21;0.46;0.339;0.15;0.498;0.28;0.222;0.094;0.007;su;0;0;0;0;0;0;0.296;0.212;0;0.492;0;0;0;-12.3;0.166;611
766;131.528;865;884;73;392;142;20.2;141;0.64;0.36;2.93;2.17;1.71;0.74;0.77;0.22;0.09;11.55;1.12;jja;190.65;3.31;djf;231;0.361;0;0.576;0;0;0.063;3.98;3.67;0.74;0.24;0.88;0.7;1.06;0.78;0.48;0.123;0.1;0.401;0.361;0.238;0.123;0.014;sc;0;0;0;0;0;0;0.91;0.09;0;0;0;0;0;-11.8;0.072;611
768;115.018;586;588;29;168;56;14.2;356;0.852;0.4;2.97;2.26;1.86;0.76;0.93;0.31;0.06;11.15;1.16;jja;193.05;3.31;djf;211;0.599;0;0.235;0;0;0.151;2.91;2.54;0.71;0.26;0.87;0.64;12.72;1.3;0.46;0.365;0.16;0.528;0.274;0.198;0.082;0.007;su;0;0;0;0;0;0;0;0.121;0;0.879;0;0;0;-11.6;0.227;611
769;59.636;650;654;34;192;56;14.4;17;0.604;0.35;3.08;2.26;1.82;0.73;0.82;0.28;0.06;12.2;1.18;jja;194.05;3.26;djf;231;0.708;0;0.223;0;0;0.069;3.34;2.92;0.75;0.28;0.97;0.7;14.05;1.3;0.45;0.249;0.16;0.552;0.259;0.189;0.096;0.005;su;0;0;0;0;0;0;0;0.34;0;0.66;0;0;0;-11.6;0.222;762
770;80.853;561;559;32;183;47;11.3;44;0.899;0.37;2.94;2.25;1.81;0.77;0.99;0.33;0.06;11.25;1.15;jja;192.25;3.33;djf;211;0.775;0;0.176;0;0;0.033;2.85;2.45;0.7;0.27;0.83;0.59;15.1;1.3;0.46;0.377;0.16;0.51;0.296;0.194;0.131;0.01;su;0;0;0;0;0;0;0;0.483;0;0.517;0;0;0;-12;0.21;611
771;9.77;1004;1010;56;271;168;5.2;99;0.677;0.5;3.96;2.06;1.76;0.52;0.52;0.14;0.1;9.6;1.14;son;176.1;3.26;djf;312;0.318;0;0.682;0;0;0;4.2;3.77;0.76;0.29;0.87;0.61;1;1.3;0.47;0.061;0.17;0.434;0.356;0.21;0.14;0.007;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;611
772;22.979;683;682;18;114;47;6.6;44;0.825;0.23;3.16;2.26;1.81;0.72;0.76;0.28;0.07;12.45;1.19;jja;193.85;3.26;djf;231;0.832;0;0.155;0;0;0.013;3.92;3.43;0.78;0.27;1.17;0.87;18.51;1.3;0.45;0.132;0.16;0.561;0.26;0.178;0.086;0.005;su;0;0;0;0;0;0;0;0.097;0;0.903;0;0;0;-12;0.221;611
773;30.195;710;715;28;144;57;8.6;19;0.724;0.52;3.39;2.26;1.79;0.67;0.71;0.27;0.08;12.7;1.19;NA;193;3.25;djf;231;0.565;0;0.423;0;0;0.012;4.35;3.83;0.79;0.29;1.03;0.74;14.7;1.3;0.45;0.313;0.17;0.528;0.28;0.191;0.075;0.005;su;0;0;0;0;0;0;0;0.157;0;0.843;0;0;0;-13.1;0.215;611
774;7.421;705;705;20;110;53;4;18;0.759;0.36;3.44;2.24;1.79;0.65;0.71;0.27;0.08;12.9;1.21;jja;193.4;3.24;djf;231;0.737;0;0.263;0;0;0;4.47;3.95;0.8;0.29;1.11;0.81;15;1.3;0.45;0.119;0.16;0.535;0.276;0.189;0.078;0.005;su;0;0;0;0;0;0;0;0.034;0;0.966;0;0;0;-11.6;0.23;611
776;98.498;641;633;33;201;54;16;322;0.701;0.4;3.02;2.25;1.79;0.75;0.89;0.29;0.06;12.85;1.15;jja;198.25;3.36;djf;211;0.702;0;0.225;0;0.009;0.035;3.35;2.93;0.73;0.28;0.92;0.65;14.75;1.3;0.56;0.251;0.21;0.434;0.312;0.255;0.077;0.076;su;0;0;0;0;0;0;0;0.131;0;0.869;0;0;0;-12.1;0.22;611
777;19.023;942;939;72;373;178;7.2;296;0.685;0.44;4.38;2.26;1.83;0.52;0.54;0.22;0.14;11.5;1.2;jja;178.4;3.1;djf;312;0.111;0;0.886;0;0;0;5.13;4.76;0.83;0.29;0.91;0.66;3.13;1.22;0.5;0.317;0.17;0.342;0.337;0.321;0.068;0.006;sm;0;0;0;0;0;0;0;0.767;0;0.233;0;0;0;-11.5;0.211;785
778;143.644;670;662;43;255;62;23.1;329;0.587;0.34;3.03;2.22;1.82;0.73;0.89;0.3;0.06;12.55;1.15;jja;195.75;3.31;djf;211;0.569;0;0.337;0;0.011;0.052;3.16;2.76;0.72;0.26;0.9;0.67;9.99;1.3;0.46;0.375;0.16;0.505;0.285;0.21;0.094;0.005;su;0;0;0;0;0;0;0;0.233;0;0.767;0;0;0;-11.7;0.222;611
779;6.343;704;703;20;110;59;4.9;23;0.579;0.63;3.48;2.25;1.79;0.65;0.71;0.27;0.08;12.85;1.21;jja;193.7;3.25;djf;231;0.516;0;0.484;0;0;0;4.68;4.03;0.8;0.32;1.02;0.7;17.91;1.3;0.45;0.211;0.16;0.535;0.276;0.189;0.078;0.005;su;0;0;0;0;0;0;0;0.407;0;0.593;0;0;0;-11.4;0.226;611
784;70.486;547;543;29;150;60;21.6;355;0.439;0.36;2.71;2.27;1.84;0.84;1;0.27;0.05;12.15;1.19;jja;198;3.37;djf;312;0.492;0;0.434;0;0;0.056;3.55;2.98;0.73;0.32;0.87;0.56;14.43;1.3;0.45;0.626;0.16;0.553;0.259;0.188;0.095;0.005;sm;0;0;0;0;0;0;0;0.529;0;0.471;0;0;0;-11.2;0.232;611
785;41.701;916;923;101;436;171;11.6;306;0.628;0.52;4.34;2.28;1.97;0.53;0.54;0.21;0.13;11.55;1.22;jja;180;3.13;djf;312;0.241;0;0.734;0;0;0.006;4.88;4.52;0.81;0.26;0.92;0.7;3.3;1.18;0.51;0.204;0.16;0.311;0.332;0.356;0.067;0.007;sm;0;0;0;0;0;0;0;0.848;0;0.152;0;0;0;-11.7;0.204;741
786;155.439;726;747;85;357;81;21;129;0.671;0.38;2.97;2.19;1.67;0.74;0.83;0.24;0.07;10.95;1.13;jja;188.8;3.33;djf;211;0.463;0;0.381;0;0;0.044;3.92;3.67;0.75;0.21;0.92;0.76;1.64;1.16;0.49;0.198;0.15;0.38;0.299;0.321;0.091;0.009;sc;0;0;0;0;0;0;0.908;0.068;0;0.011;0;0.014;0;-11.8;0.071;789
788;155.39;601;594;27;241;43;21.1;338;0.666;0.47;2.99;2.25;1.82;0.75;0.95;0.32;0.06;11.45;1.15;jja;192.05;3.33;djf;211;0.66;0;0.207;0;0.012;0.043;3.18;2.77;0.73;0.26;0.88;0.65;19.67;1.3;0.54;0.32;0.2;0.522;0.267;0.212;0.085;0.074;su;0;0;0;0;0;0;0;0.165;0;0.825;0;0;0.01;-12;0.219;611
789;330.459;671;676;77;393;62;31.6;116;0.649;0.41;2.88;2.21;1.62;0.77;0.86;0.23;0.07;11.3;1.14;jja;191.35;3.37;djf;211;0.599;0;0.289;0;0;0.085;3.41;3.17;0.72;0.22;0.88;0.7;1.77;1.19;0.49;0.242;0.16;0.385;0.299;0.316;0.088;0.009;sc;0;0;0;0;0;0;0.814;0.12;0;0.063;0;0.003;0;-11.9;0.086;611
791;167.824;707;730;76;370;87;21.5;143;0.68;0.39;2.99;2.19;1.62;0.73;0.85;0.27;0.07;10.75;1.14;jja;188.65;3.33;djf;211;0.515;0;0.397;0;0;0.033;4.06;3.79;0.76;0.22;0.93;0.75;2.21;1.08;0.49;0.202;0.14;0.399;0.307;0.294;0.102;0.01;sc;0;0;0;0;0;0;0.885;0.108;0;0;0;0.007;0;-11.9;0.074;611
795;315.111;618;624;59;315;72;22.5;129;0.891;0.34;2.74;2.22;1.68;0.81;0.86;0.17;0.06;10.85;1.11;jja;194.15;3.43;djf;311;0.329;0;0.561;0;0;0.088;3.76;3.41;0.73;0.27;0.88;0.63;1.05;0.96;0.49;0.266;0.13;0.368;0.352;0.28;0.095;0.011;sc;0;0;0;0;0;0;0.799;0.015;0.023;0.163;0;0;0;-11.9;0.093;630
796;98.303;589;584;27;147;52;11.5;25;0.969;0.41;3.06;2.28;1.83;0.75;0.9;0.29;0.06;12.05;1.16;jja;194.25;3.32;djf;211;0.708;0;0.254;0;0;0.033;3.31;2.85;0.74;0.27;0.94;0.69;14.87;1.3;0.48;0.299;0.17;0.453;0.31;0.237;0.075;0.009;su;0;0;0;0;0;0;0;0.033;0;0.966;0;0;0.001;-11.6;0.232;768
