ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
665;418.923;450;443;42;228;59;32.4;160;0.714;0.5;2.51;2.19;1.56;0.87;0.98;0.11;0.06;13;1.2;jja;202.2;3.57;son;312;0.415;0;0.443;0;0.003;0.061;2.76;2.31;0.68;0.28;0.83;0.56;1.36;1.16;0.4;0.542;0.13;0.687;0.179;0.134;0.051;0.01;sc;0;0;0;0;0;0;0.726;0.231;0.022;0.021;0;0;0;-11.9;0.096;666
666;660.982;472;470;55;312;78;37.4;124;0.776;0.36;2.4;2.23;1.59;0.93;1.01;0.18;0.06;13.65;1.18;jja;205.55;3.57;son;312;0.435;0;0.487;0;0;0.039;3.15;2.7;0.69;0.27;0.84;0.59;1.15;0.83;0.45;0.493;0.1;0.499;0.316;0.185;0.107;0.014;sc;0;0;0;0;0;0;0.988;0.012;0;0;0;0;0;-11.8;0.062;658
667;278.777;578;545;132;694;116;25.4;324;0.743;0.51;3.23;2.07;1.63;0.64;0.8;0.14;0.1;11.25;1.18;jja;187.05;3.32;son;231;0.489;0;0.48;0;0.003;0.027;3.84;3.44;0.75;0.28;0.89;0.64;1.23;1.2;0.45;0.679;0.15;0.545;0.284;0.171;0.134;0.012;mt;0;0.76;0.213;0;0.022;0;0;0;0;0;0;0;0.005;-14.1;0.011;668
668;542.304;461;439;83;590;78;28;258;0.939;0.42;2.63;2.16;1.6;0.82;1.01;0.14;0.07;11.85;1.14;jja;198.1;3.42;son;231;0.597;0;0.348;0;0.001;0.05;3.04;2.6;0.71;0.28;0.87;0.61;1.98;1.26;0.45;0.781;0.15;0.538;0.288;0.175;0.133;0.007;mt;0;0.741;0.086;0;0.004;0;0.097;0;0;0.072;0;0;0;-12;0.034;669
669;442.515;457;441;71;422;75;35.2;300;0.674;0.47;2.42;2.19;1.59;0.9;1.1;0.16;0.06;12.5;1.15;NA;204.45;3.51;son;312;0.459;0;0.506;0;0.005;0.029;3.1;2.57;0.7;0.3;0.86;0.57;2.09;1.29;0.43;0.972;0.15;0.593;0.248;0.159;0.093;0.007;pa;0;0.145;0.398;0;0.025;0;0.24;0.141;0.022;0.028;0;0;0;-12.1;0.059;615
670;296.708;875;845;188;894;128;19.4;185;1.001;0.65;3.59;2.04;1.82;0.57;0.63;0.28;0.17;9.9;1.16;NA;172.9;3.08;son;313;0.094;0;0.748;0;0.003;0.031;4.34;3.91;0.74;0.25;0.84;0.63;1.03;1.16;0.47;0.453;0.15;0.519;0.304;0.177;0.132;0.022;mt;0;0.896;0.102;0;0;0;0;0;0;0;0;0;0.002;-14.1;0.011;671
671;538.979;687;652;148;957;115;31.2;316;0.841;0.56;3.43;2.06;1.67;0.6;0.7;0.19;0.13;10.6;1.2;NA;179.75;3.21;son;312;0.355;0;0.598;0;0;0.029;3.97;3.56;0.75;0.24;0.88;0.69;1.22;1.19;0.45;0.536;0.15;0.529;0.296;0.175;0.137;0.011;mt;0;0.749;0.227;0;0.024;0;0;0;0;0;0;0;0;-14.1;0.01;667
672;233.69;697;655;205;1041;134;22.7;275;0.76;0.69;3.11;2.05;1.72;0.66;0.74;0.18;0.11;10.7;1.16;jja;185.3;3.26;son;312;0.266;0;0.665;0;0;0.041;3.77;3.29;0.74;0.28;0.88;0.62;1.05;1.17;0.47;0.464;0.15;0.482;0.329;0.189;0.147;0.011;mt;0;0.959;0.038;0;0.003;0;0;0;0;0;0;0;0;-14.1;0.01;667
673;283.677;537;505;112;689;90;19.5;254;0.976;0.48;2.6;2.08;1.59;0.8;0.88;0.18;0.09;11.85;1.17;jja;197.5;3.38;son;231;0.541;0;0.429;0;0.003;0.023;3.6;3.19;0.74;0.24;0.89;0.68;1.2;1.12;0.47;0.659;0.15;0.431;0.353;0.216;0.128;0.009;mt;0;0.683;0.02;0.158;0.076;0;0;0;0;0.064;0;0;0;-13.9;0.023;668
674;404.811;418;420;47;216;53;55.2;48;0.411;0.47;2.32;2.28;1.57;0.98;1.14;0.21;0.05;13.25;1.12;jja;210.45;3.53;son;211;0.754;0;0.193;0;0;0.049;2.68;2.36;0.69;0.25;0.83;0.61;15.88;1.3;0.47;0.509;0.17;0.464;0.307;0.23;0.092;0.005;sm;0;0;0;0;0;0;0.034;0.755;0;0.211;0;0;0;-11.6;0.205;616
675;90.894;1417;1298;377;1693;352;17.1;42;0.63;0.66;4.87;2.28;1.19;0.47;0.64;0.46;0.28;10.05;1.16;jja;164.1;2.84;djf;312;0.097;0.175;0.529;0;0;0.048;2.87;2.68;0.66;0.11;0.78;0.77;0.57;0.48;0.48;0.154;0.07;0.388;0.388;0.224;0.149;0.017;sc;0;0;0;0;0;0;0.956;0;0;0.044;0;0;0;-11.7;0.07;676
676;135.917;1225;1161;317;1597;265;21.1;75;0.623;0.8;4.76;2.33;1.26;0.49;0.63;0.43;0.28;9;1.14;jja;163.5;2.82;djf;312;0.074;0.034;0.705;0;0.004;0.019;3.58;3.3;0.72;0.18;0.84;0.73;0.8;0.8;0.47;0.189;0.1;0.442;0.346;0.212;0.14;0.012;sc;0;0;0;0;0;0;0.722;0;0;0.277;0;0;0.001;-11.4;0.117;677
677;999.814;1201;1158;357;2068;305;45;356;0.793;0.77;4.86;2.33;1.39;0.48;0.65;0.41;0.25;8.1;1.17;jja;159.35;2.81;djf;312;0.091;0.077;0.612;0;0.028;0.017;3.54;3.29;0.71;0.15;0.84;0.77;1.25;0.65;0.48;0.085;0.09;0.399;0.381;0.219;0.138;0.015;sc;0;0;0;0;0;0;0.809;0.051;0;0.115;0;0;0.025;-11.7;0.094;678
678;386.73;628;630;59;318;60;43.3;8;0.512;0.44;3.48;2.4;1.86;0.69;0.79;0.36;0.08;11.25;1.17;jja;183.4;3.07;djf;231;0.343;0;0.415;0;0;0.196;3.22;2.88;0.73;0.25;0.88;0.66;16.88;1.3;0.48;0.414;0.18;0.44;0.32;0.239;0.082;0.012;su;0;0;0;0;0;0;0;0.076;0;0.919;0;0;0.005;-11.3;0.244;679
679;630.766;586;583;92;453;40;72.3;3;0.392;0.55;3.22;2.38;1.82;0.74;0.82;0.34;0.07;11.35;1.18;jja;187.2;3.13;djf;211;0.384;0;0.364;0;0.003;0.208;2.66;2.35;0.71;0.25;0.85;0.63;33.96;1.3;0.48;0.487;0.18;0.406;0.349;0.245;0.085;0.006;su;0;0;0;0;0;0;0.018;0.039;0;0.943;0;0;0;-11;0.26;680
680;1267.746;488;483;50;288;39;66.1;20;0.608;0.53;2.83;2.36;1.64;0.83;0.96;0.3;0.05;11.75;1.15;jja;196.4;3.31;djf;211;0.647;0;0.223;0;0.01;0.106;2.75;2.45;0.7;0.26;0.83;0.61;32.38;1.26;0.5;0.496;0.18;0.428;0.333;0.239;0.09;0.023;su;0;0;0;0;0;0;0.034;0.292;0;0.673;0;0;0.001;-11.2;0.234;681
681;896.454;417;421;54;223;55;78.4;72;0.431;0.48;2.54;2.28;1.6;0.9;1.04;0.26;0.05;12.55;1.13;jja;203.15;3.44;son;211;0.701;0;0.197;0;0.005;0.083;2.42;2.14;0.68;0.24;0.82;0.61;18.72;1.3;0.48;0.455;0.17;0.484;0.291;0.225;0.091;0.016;sm;0;0;0;0;0;0;0;0.66;0;0.336;0;0;0.004;-11.5;0.217;617
682;163.153;1328;1284;388;2228;362;17.4;81;0.828;0.6;4.71;2.32;1.28;0.49;0.65;0.44;0.29;9.15;1.18;jja;163.1;2.88;djf;312;0.022;0.135;0.667;0;0.011;0.016;3.3;3.03;0.68;0.16;0.78;0.69;0.6;0.52;0.47;0.134;0.07;0.397;0.392;0.211;0.149;0.017;sc;0;0;0;0;0;0;0.861;0;0;0.139;0;0;0;-11.5;0.089;683
683;57.069;1026;1007;236;1255;215;12.6;289;0.677;0.82;4.69;2.37;1.31;0.51;0.64;0.43;0.27;9.35;1.18;jja;165.55;2.86;djf;312;0.096;0.002;0.682;0;0;0.113;3.6;3.32;0.75;0.21;0.85;0.7;0.98;0.94;0.48;0.191;0.13;0.395;0.373;0.232;0.112;0.01;sc;0;0;0;0;0;0;0.801;0;0;0.199;0;0;0;-11.5;0.099;684
684;250.284;916;780;318;1439;218;29.2;53;0.612;0.71;4.5;2.39;1.56;0.53;0.67;0.41;0.19;9.4;1.21;jja;169.55;2.87;djf;312;0.19;0.005;0.565;0;0;0.042;4.15;3.84;0.77;0.23;0.89;0.71;5.75;0.95;0.57;0.082;0.17;0.42;0.345;0.235;0.108;0.092;sc;0;0;0;0;0;0;0.502;0.156;0;0.342;0;0;0;-11.7;0.14;685
685;47.021;828;740;262;1154;195;8.5;46;0.911;0.76;4.58;2.41;1.61;0.53;0.69;0.41;0.16;9.15;1.17;jja;168.85;2.85;djf;311;0.233;0;0.531;0;0.126;0.046;3.75;3.37;0.71;0.21;0.83;0.66;6.09;0.7;0.52;0.112;0.12;0.388;0.384;0.228;0.133;0.051;sc;0;0;0;0;0;0;0.594;0.132;0;0.15;0;0;0.124;-12;0.121;686
686;262.088;712;625;181;1146;97;21.7;36;0.841;0.68;4.28;2.4;1.77;0.56;0.72;0.39;0.12;9.5;1.2;jja;171.65;2.89;djf;231;0.443;0;0.403;0;0.001;0.043;4.05;3.67;0.78;0.25;0.96;0.74;13.2;1.18;0.6;0.139;0.22;0.419;0.326;0.255;0.077;0.105;su;0;0;0;0;0;0;0.15;0.278;0;0.571;0;0;0;-11.7;0.195;678
687;95.361;1552;1419;478;2178;405;14;50;0.785;0.54;4.81;2.21;1.23;0.46;0.6;0.45;0.28;9.55;1.16;jja;163.55;2.86;djf;312;0.004;0.249;0.503;0.004;0;0;2.81;2.66;0.6;0.1;0.68;0.69;0.59;0.46;0.48;0.123;0.07;0.392;0.383;0.225;0.168;0.016;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;683
688;390.174;609;603;63;407;52;34.2;343;0.651;0.53;3.26;2.39;1.79;0.73;0.83;0.33;0.07;12.25;1.2;jja;189.8;3.18;djf;231;0.488;0;0.299;0;0.127;0.067;3.44;3.02;0.7;0.23;0.87;0.64;15.58;1.3;0.51;0.298;0.19;0.465;0.295;0.24;0.086;0.041;su;0;0;0;0;0;0;0;0.053;0;0.828;0;0;0.119;-11.8;0.225;689
689;128.432;570;572;27;140;50;18.3;26;0.699;0.5;2.99;2.38;1.72;0.8;0.9;0.31;0.06;12.35;1.2;jja;195.5;3.25;djf;211;0.399;0;0.387;0;0.035;0.118;3.33;2.94;0.72;0.29;0.87;0.6;17.56;1.3;0.5;0.496;0.19;0.412;0.331;0.257;0.065;0.025;su;0;0;0;0;0;0;0;0;0;0.963;0;0;0.037;-11.5;0.236;690
690;680.74;552;545;49;276;40;39.1;27;0.752;0.5;2.94;2.38;1.71;0.81;0.91;0.3;0.06;12.05;1.2;jja;195.9;3.29;djf;211;0.515;0;0.266;0;0.001;0.187;2.48;2.19;0.71;0.27;0.85;0.6;29.09;1.3;0.49;0.479;0.18;0.401;0.351;0.248;0.09;0.012;su;0;0;0;0;0;0;0.013;0.157;0;0.83;0;0;0;-11.2;0.242;691
691;478.595;482;484;26;188;45;51.9;31;0.476;0.57;2.74;2.33;1.65;0.85;1;0.29;0.05;12.1;1.14;jja;200.65;3.35;djf;211;0.695;0;0.135;0;0.001;0.145;2.3;2.05;0.68;0.25;0.82;0.61;25.38;1.3;0.5;0.487;0.18;0.439;0.321;0.24;0.091;0.028;sm;0;0;0;0;0;0;0.005;0.574;0;0.421;0;0;0;-11.4;0.222;680
692;111.985;1298;1277;295;1368;363;16.4;59;0.728;0.83;4.54;2.35;1.48;0.52;0.64;0.41;0.25;10;1.22;jja;167.1;2.9;djf;312;0.031;0.063;0.699;0;0;0.008;3.79;3.53;0.7;0.17;0.79;0.7;0.54;0.64;0.48;0.042;0.09;0.387;0.383;0.23;0.146;0.014;sc;0;0;0;0;0;0;0.796;0;0;0.204;0;0;0;-11.4;0.105;693
693;183.111;986;895;240;1264;175;25.5;29;0.598;0.74;4.25;2.37;1.67;0.56;0.67;0.39;0.17;10.6;1.2;jja;172.7;2.93;djf;312;0.27;0.002;0.649;0;0;0.022;4.5;4.11;0.78;0.27;0.92;0.69;2.25;1.07;0.48;0.08;0.15;0.415;0.353;0.232;0.095;0.011;sm;0;0;0;0;0;0;0.203;0.474;0;0.323;0;0;0;-11.8;0.179;694
694;201.648;650;645;67;439;59;20.2;336;0.794;0.48;3.87;2.39;1.79;0.62;0.75;0.37;0.1;10.8;1.18;jja;178.35;3.02;djf;231;0.637;0;0.249;0;0.01;0.08;3.84;3.39;0.77;0.26;1.03;0.78;13.94;1.28;0.52;0.174;0.19;0.42;0.325;0.255;0.073;0.034;su;0;0;0;0;0;0;0;0.195;0;0.805;0;0;0;-11.3;0.237;688
695;114.55;723;700;78;567;69;14.5;25;0.835;0.57;4.13;2.39;1.78;0.58;0.71;0.39;0.13;10.65;1.18;jja;176.55;2.95;djf;231;0.402;0;0.397;0;0.071;0.031;4.11;3.73;0.78;0.24;0.91;0.72;7.79;1.28;0.5;0.169;0.18;0.396;0.336;0.268;0.068;0.015;su;0;0;0;0;0;0;0;0.33;0;0.607;0;0;0.063;-12.2;0.213;694
696;127.929;648;653;45;223;52;21.6;31;0.592;0.54;3.17;2.35;1.79;0.74;0.84;0.32;0.07;12.4;1.2;jja;191.3;3.2;djf;231;0.638;0;0.314;0;0;0.045;3.83;3.39;0.77;0.28;0.98;0.71;16.92;1.3;0.48;0.262;0.18;0.419;0.323;0.258;0.051;0.005;su;0;0;0;0;0;0;0;0.028;0;0.968;0;0;0.004;-12.2;0.221;689
697;321.498;636;636;40;184;51;33.2;11;0.609;0.35;3.46;2.41;1.77;0.7;0.8;0.36;0.07;11.45;1.18;jja;185.4;3.11;djf;231;0.337;0;0.356;0;0.184;0.079;3.09;2.71;0.68;0.23;0.8;0.58;15.27;1.3;0.53;0.397;0.2;0.424;0.32;0.256;0.063;0.05;su;0;0;0;0;0;0;0;0.043;0;0.788;0;0;0.169;-12;0.223;690
698;390.399;504;504;22;149;49;40.1;60;0.557;0.37;2.76;2.31;1.6;0.84;0.96;0.28;0.05;11.9;1.17;jja;199.95;3.35;djf;211;0.762;0;0.177;0;0;0.051;2.77;2.43;0.7;0.26;0.83;0.6;18.82;1.3;0.47;0.419;0.16;0.47;0.3;0.23;0.097;0.005;sm;0;0;0;0;0;0;0;0.907;0;0.093;0;0;0;-12.2;0.196;691
699;133.719;479;479;29;151;44;24.2;355;0.54;0.39;2.82;2.38;1.62;0.84;0.98;0.3;0.05;12.55;1.17;jja;197.6;3.31;son;211;0.83;0;0.122;0;0;0.042;2.76;2.46;0.71;0.25;0.85;0.63;27.3;1.3;0.46;0.381;0.16;0.492;0.296;0.212;0.121;0.005;su;0;0;0;0;0;0;0;0.403;0;0.597;0;0;0;-11.7;0.217;680
700;99.324;468;472;23;121;54;12.7;61;0.884;0.42;2.91;2.29;1.57;0.79;1.01;0.35;0.05;12.7;1.15;jja;197.7;3.32;djf;211;0.761;0;0.218;0;0;0.021;2.59;2.23;0.69;0.25;0.85;0.63;15.6;1.3;0.47;0.594;0.16;0.486;0.288;0.226;0.1;0.005;sm;0;0;0;0;0;0;0;0.833;0;0.167;0;0;0;-11.7;0.205;701
701;159.765;447;452;32;151;55;21.9;74;0.652;0.29;2.75;2.27;1.57;0.83;1;0.32;0.05;12.8;1.14;jja;200.25;3.39;djf;211;0.709;0;0.241;0;0.006;0.041;2.51;2.16;0.68;0.25;0.82;0.61;10.85;1.3;0.47;0.546;0.16;0.482;0.291;0.227;0.102;0.005;sm;0;0;0;0;0;0;0;0.839;0;0.158;0;0;0.004;-11.7;0.204;702
702;434.643;394;396;41;189;59;37;89;0.636;0.35;2.63;2.22;1.61;0.84;0.95;0.27;0.05;13.85;1.18;jja;204.5;3.45;son;211;0.757;0;0.202;0;0;0.029;2.62;2.31;0.69;0.24;0.83;0.62;11.74;1.3;0.46;0.543;0.16;0.512;0.272;0.216;0.108;0.005;sm;0;0;0;0;0;0;0;0.845;0;0.155;0;0;0;-11.7;0.203;187
703;314.945;483;484;18;116;57;30.9;51;0.647;0.45;2.87;2.33;1.61;0.81;0.97;0.32;0.05;12.35;1.13;NA;195.35;3.3;djf;211;0.845;0;0.122;0;0;0.03;2.44;2.16;0.69;0.23;0.82;0.62;17.06;1.3;0.47;0.36;0.16;0.454;0.333;0.213;0.139;0.006;sm;0;0;0;0;0;0;0;0.95;0;0.05;0;0;0;-12.2;0.194;700
704;141.671;485;485;16;101;55;25.3;66;0.532;0.37;2.85;2.32;1.59;0.81;0.99;0.33;0.05;12.5;1.14;jja;197;3.31;djf;211;0.831;0;0.14;0;0;0.028;2.49;2.2;0.69;0.24;0.82;0.61;15.51;1.3;0.47;0.373;0.16;0.465;0.31;0.225;0.116;0.005;sm;0;0;0;0;0;0;0;0.899;0;0.101;0;0;0;-11.9;0.199;700
705;273.683;436;441;33;199;62;32.9;59;0.567;0.35;2.74;2.26;1.59;0.82;0.97;0.33;0.05;13.7;1.16;jja;201.5;3.39;djf;211;0.741;0;0.234;0;0;0.022;2.52;2.19;0.68;0.26;0.83;0.6;11.87;1.3;0.47;0.613;0.16;0.475;0.296;0.229;0.101;0.005;sm;0;0;0;0;0;0;0;0.952;0;0.048;0;0;0;-12.2;0.194;702
706;213.173;460;440;90;685;102;24.1;150;0.682;0.47;2.68;2.17;1.59;0.81;0.84;0.1;0.08;13.35;1.17;jja;203.05;3.49;son;231;0.511;0;0.441;0;0;0.041;3.52;3.27;0.75;0.21;0.9;0.74;2.68;1.24;0.43;0.824;0.14;0.667;0.187;0.146;0.084;0.005;pa;0;0.451;0.475;0;0.041;0;0;0.003;0;0.03;0;0;0;-14;0.017;187
707;362.64;713;699;185;1092;111;28.2;171;0.762;0.62;3.14;2.08;1.61;0.66;0.67;0.19;0.13;11.05;1.19;NA;184.65;3.2;son;231;0.39;0;0.507;0;0;0.036;4.14;3.88;0.76;0.18;0.89;0.78;1.16;1.2;0.45;0.586;0.15;0.591;0.247;0.162;0.106;0.015;mt;0;0.793;0.204;0;0.003;0;0;0;0;0;0;0;0;-14.1;0.01;708
708;20.259;434;438;39;243;112;7.9;135;0.639;0.63;2.71;2.18;1.57;0.8;0.84;0.1;0.08;13.5;1.18;jja;203.2;3.49;son;231;0.656;0;0.335;0;0;0.008;3.44;3.21;0.76;0.19;0.95;0.81;1.03;1.3;0.42;0.791;0.14;0.696;0.165;0.138;0.092;0.004;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;187
709;378.699;737;728;210;1022;109;30.1;193;0.728;0.56;3.01;2.09;1.56;0.69;0.66;0.19;0.14;12;1.2;jja;188.05;3.23;son;231;0.416;0;0.504;0;0;0.026;3.97;3.71;0.75;0.16;0.91;0.82;1.1;1.17;0.46;0.561;0.15;0.589;0.249;0.162;0.112;0.016;mt;0;0.647;0.339;0;0.014;0;0;0;0;0;0;0;0;-14.1;0.01;708
710;243.878;903;862;324;1580;271;22.9;42;0.769;0.71;5.28;2.39;1.53;0.45;0.68;0.42;0.21;8.2;1.18;jja;154.05;2.74;djf;313;0.187;0.025;0.619;0;0.001;0.066;4.04;3.82;0.77;0.16;0.9;0.81;1.96;0.64;0.48;0.05;0.1;0.369;0.411;0.22;0.117;0.014;sc;0;0;0;0;0;0;0.838;0.15;0;0.012;0;0;0;-11.8;0.082;711
711;445.052;687;574;265;1349;149;26.9;350;0.886;0.66;4.44;2.38;1.79;0.54;0.71;0.38;0.13;9.2;1.19;jja;165.75;2.84;djf;231;0.418;0;0.421;0;0.018;0.057;3.95;3.6;0.77;0.24;0.93;0.73;10.09;1.03;0.48;0.102;0.14;0.408;0.343;0.249;0.107;0.014;su;0;0;0;0;0;0;0.376;0.06;0.061;0.488;0;0;0.014;-11.5;0.163;712
712;435.368;498;490;44;253;50;26.2;34;0.897;0.57;3.28;2.36;1.74;0.72;0.82;0.32;0.07;11.45;1.16;jja;188.75;3.15;djf;231;0.644;0;0.269;0;0.004;0.061;3.52;3.01;0.76;0.3;0.98;0.67;19.46;1.3;0.52;0.203;0.19;0.397;0.3;0.303;0.06;0.032;su;0;0;0;0;0;0;0;0;0.16;0.825;0;0;0.015;-11.6;0.217;713
713;840.564;481;483;59;309;52;53.1;70;0.616;0.44;2.98;2.31;1.74;0.78;0.87;0.29;0.06;11.95;1.2;jja;194.95;3.25;djf;211;0.708;0;0.216;0;0.001;0.056;2.83;2.44;0.72;0.26;0.9;0.65;18.14;1.3;0.47;0.368;0.17;0.438;0.324;0.238;0.074;0.005;su;0;0;0;0;0;0;0;0.193;0;0.793;0;0;0.014;-11.3;0.24;173
714;110.692;402;406;58;304;74;15.1;355;0.784;0.56;2.66;2.21;1.64;0.83;0.88;0.22;0.06;13.65;1.18;jja;205.65;3.47;son;211;0.614;0;0.25;0;0;0.101;2.55;2.25;0.7;0.2;0.85;0.7;5.74;1.17;0.46;0.377;0.15;0.518;0.271;0.212;0.084;0.005;mt;0;0.472;0.082;0;0;0;0;0.401;0;0.025;0;0;0.019;-12.6;0.088;187
715;606.064;886;780;246;1415;164;34.4;332;0.808;0.66;4.46;2.4;1.8;0.54;0.67;0.4;0.15;9.05;1.18;jja;164.95;2.82;djf;231;0.359;0.004;0.503;0;0.02;0.048;4.05;3.73;0.76;0.21;0.92;0.76;5.89;1.04;0.48;0.093;0.14;0.395;0.365;0.241;0.089;0.009;su;0;0;0;0;0;0;0.372;0.166;0;0.446;0;0;0.016;-11.5;0.166;716
716;63.972;562;551;61;265;60;16.9;120;0.534;0.51;3.61;2.39;1.88;0.66;0.72;0.37;0.07;10.85;1.18;jja;181.85;3.04;djf;231;0.565;0;0.289;0;0.006;0.13;3.61;3.15;0.76;0.3;0.98;0.68;14.16;1.3;0.47;0.177;0.17;0.487;0.289;0.224;0.086;0.006;su;0;0;0;0;0;0;0;0.152;0;0.846;0;0;0.003;-11.2;0.246;717
717;311.45;585;527;168;1340;77;29;127;0.686;0.6;3.82;2.38;1.81;0.62;0.74;0.37;0.09;9.95;1.18;jja;175.05;2.97;djf;231;0.539;0;0.339;0;0.002;0.058;3.83;3.37;0.77;0.31;0.97;0.66;18.24;1.24;0.51;0.17;0.18;0.426;0.309;0.265;0.072;0.029;su;0;0;0;0;0;0;0.045;0.144;0.081;0.73;0;0;0;-11.5;0.214;712
718;96.458;1134;1124;209;1101;321;13;38;0.855;0.99;5.12;2.37;1.47;0.46;0.65;0.41;0.25;7.95;1.16;jja;158.85;2.76;djf;311;0.029;0.017;0.851;0;0;0.005;4.31;4.02;0.76;0.19;0.85;0.72;0.64;0.64;0.48;0.077;0.09;0.38;0.397;0.223;0.138;0.015;sc;0;0;0;0;0;0;0.945;0;0;0.055;0;0;0;-11.7;0.072;715
719;245.878;524;514;39;218;55;23.7;85;0.747;0.39;3.18;2.36;1.71;0.74;0.81;0.33;0.07;11.85;1.17;jja;190.6;3.17;djf;231;0.705;0;0.248;0;0;0.036;3.8;3.3;0.77;0.32;0.98;0.66;17.5;1.3;0.54;0.234;0.2;0.418;0.309;0.273;0.063;0.05;su;0;0;0;0;0;0;0;0.075;0.048;0.877;0;0;0;-11.9;0.218;712
720;532.122;487;473;55;273;58;46.5;76;0.56;0.5;2.86;2.33;1.69;0.81;0.93;0.29;0.05;12.6;1.19;jja;196.4;3.31;djf;211;0.806;0;0.159;0;0;0.03;2.87;2.51;0.72;0.26;0.88;0.64;12.61;1.3;0.5;0.348;0.18;0.469;0.301;0.229;0.096;0.032;su;0;0;0;0;0;0;0;0.423;0;0.577;0;0;0;-11.6;0.22;713
721;469.908;657;545;230;1250;110;33.1;31;0.738;0.61;4.16;2.36;1.92;0.57;0.7;0.35;0.11;9.9;1.19;jja;170.8;2.89;djf;231;0.375;0;0.32;0;0.168;0.051;3.21;2.93;0.66;0.14;0.8;0.66;10.33;1.09;0.51;0.099;0.16;0.426;0.336;0.238;0.094;0.033;su;0;0;0;0;0;0;0.253;0.064;0.007;0.515;0;0;0.16;-11.5;0.189;722
722;268.641;566;560;39;299;60;23.1;344;0.8;0.49;3.56;2.33;1.89;0.65;0.74;0.32;0.08;11.6;1.18;jja;184.7;3.13;djf;231;0.573;0;0.302;0;0.01;0.073;3.25;2.9;0.75;0.23;0.94;0.75;15.06;1.3;0.48;0.219;0.18;0.405;0.331;0.265;0.06;0.005;su;0;0;0;0;0;0;0;0.011;0;0.989;0;0;0;-11.2;0.248;173
723;142.97;909;892;268;1247;278;16.5;29;0.819;0.82;5.01;2.35;1.71;0.47;0.66;0.37;0.19;8.8;1.2;jja;159.7;2.77;djf;313;0.14;0.002;0.696;0;0;0.043;4.56;4.31;0.79;0.19;0.9;0.77;1.16;0.68;0.47;0.046;0.09;0.408;0.376;0.216;0.142;0.014;sc;0;0;0;0;0;0;0.778;0.081;0;0.141;0;0;0;-11.5;0.102;721
724;1.316;641;615;47;137;76;1.4;49;0.933;0.87;4.68;2.35;1.84;0.5;0.64;0.36;0.15;8.55;1.17;jja;162.15;2.8;djf;231;0.458;0;0.239;0;0;0.303;1.71;1.61;0.73;0.14;0.88;0.81;2;1.3;0.46;0.078;0.16;0.536;0.251;0.213;0.105;0.005;su;0;0;0;0;0;0;0;0.2;0;0.8;0;0;0;-11.1;0.25;722
725;181.516;1018;993;251;1340;304;20;3;0.76;0.74;5.23;2.29;1.59;0.44;0.63;0.37;0.19;8.75;1.19;jja;156.25;2.74;djf;313;0.094;0.004;0.758;0;0.006;0.026;4.24;3.95;0.76;0.2;0.86;0.73;0.8;0.71;0.48;0.04;0.1;0.384;0.395;0.221;0.13;0.014;sc;0;0;0;0;0;0;0.868;0.036;0;0.096;0;0;0;-11.7;0.084;724
726;89.507;832;754;192;1172;175;15.7;297;0.68;0.6;4.93;2.29;1.77;0.46;0.61;0.36;0.16;8.3;1.18;jja;160.1;2.78;djf;231;0.335;0;0.587;0;0;0.023;4.33;4.01;0.79;0.21;0.93;0.79;2.04;1.13;0.51;0.077;0.17;0.407;0.356;0.237;0.084;0.03;su;0;0;0;0;0;0;0.284;0.271;0;0.444;0;0;0.001;-11.8;0.171;724
728;479.86;466;455;60;302;55;34.7;346;0.712;0.47;3.74;2.29;1.67;0.61;0.68;0.31;0.08;11.3;1.17;NA;180.55;3.07;djf;231;0.663;0;0.252;0;0.021;0.048;3.48;3.03;0.76;0.29;0.97;0.69;14.09;1.21;0.49;0.221;0.17;0.452;0.304;0.244;0.086;0.018;su;0;0;0;0;0;0;0;0.266;0.053;0.659;0;0;0.022;-11.7;0.216;173
729;362.754;1376;1333;526;2157;366;23.1;23;0.932;0.47;5.71;2.1;1.27;0.37;0.53;0.37;0.32;7.6;1.16;jja;150.5;2.67;djf;312;0.064;0.238;0.495;0;0.016;0.019;2.7;2.56;0.61;0.08;0.71;0.74;0.7;0.71;0.47;0.033;0.09;0.436;0.35;0.214;0.152;0.013;sc;0;0;0;0;0;0;0.92;0.065;0;0;0;0;0.015;-11.8;0.076;136
